,age,education-num,race,gender,capital-gain,capital-loss,hours-per-week,income,marital-status_Divorced,marital-status_Married-AF-spouse,marital-status_Married-civ-spouse,marital-status_Married-spouse-absent,marital-status_Never-married,marital-status_Separated,marital-status_Widowed,relationship_Husband,relationship_Not-in-family,relationship_Other-relative,relationship_Own-child,relationship_Unmarried,relationship_Wife
12335,45,10,1,1,0,0,65,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12336,18,7,1,0,0,0,28,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12337,51,10,1,0,0,0,63,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12338,36,9,0,0,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12339,18,10,1,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12340,37,11,1,1,4650,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12341,37,13,1,1,0,0,60,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12342,39,9,1,0,0,0,40,1,0,0,1,0,0,0,0,0,0,0,0,0,1
12343,21,10,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12344,46,16,1,1,7688,0,45,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12345,33,9,1,0,0,0,35,0,0,0,0,0,0,1,0,0,1,0,0,0,0
12346,23,13,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12347,52,9,0,1,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12348,28,9,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12349,23,10,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12350,48,10,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12351,17,7,1,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12352,22,10,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12353,40,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12354,90,6,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12355,28,9,1,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12356,44,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12357,29,13,1,1,7298,0,42,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12358,45,11,1,1,0,1977,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12359,43,9,0,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12360,17,6,1,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12361,49,13,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12362,27,13,1,1,0,0,50,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12363,60,9,1,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12364,53,6,1,1,0,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12365,19,10,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12366,28,9,1,1,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12367,22,12,1,1,0,0,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12368,48,9,1,1,0,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12369,76,6,1,1,1173,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12370,19,10,1,0,0,0,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12371,28,11,1,0,3137,0,40,0,0,0,1,0,0,0,0,0,0,1,0,0,0
12372,58,10,0,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12373,19,10,1,0,0,0,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12374,22,10,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12375,52,15,1,1,0,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12376,31,13,1,1,0,0,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12377,50,16,1,1,3781,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12378,62,9,1,1,0,0,40,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12379,26,13,1,1,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12380,64,9,1,0,0,0,24,0,0,0,0,0,0,0,1,0,1,0,0,0,0
12381,38,10,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12382,44,15,1,1,15024,0,80,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12383,28,9,1,0,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12384,19,9,1,0,0,0,52,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12385,39,9,1,0,0,0,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12386,50,6,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12387,39,14,1,0,0,0,40,1,0,0,1,0,0,0,0,0,0,0,0,0,1
12388,36,13,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12389,39,11,1,1,0,0,49,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12390,51,12,1,0,0,0,25,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12391,28,9,1,0,0,0,32,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12392,57,15,1,1,0,0,30,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12393,40,15,0,0,0,0,40,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12394,27,10,1,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12395,32,10,1,1,0,1876,60,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12396,49,9,1,0,0,0,44,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12397,34,6,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12398,24,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12399,54,4,1,1,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12400,52,8,1,1,0,0,45,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12401,43,7,1,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12402,84,3,1,1,0,0,15,0,0,0,0,0,0,0,1,0,1,0,0,0,0
12403,79,12,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
12404,35,10,1,1,0,0,46,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12405,56,9,1,1,0,0,30,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12406,30,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12407,54,9,1,0,0,0,40,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12408,32,10,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12409,44,13,1,1,0,0,60,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12410,32,9,1,0,0,0,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12411,60,8,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12412,40,10,1,1,0,0,45,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12413,50,4,0,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12414,58,5,1,1,0,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12415,41,9,1,1,0,0,45,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12416,28,9,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12417,53,9,1,1,0,0,35,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12418,71,10,1,1,6514,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12419,17,5,1,0,0,0,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12420,45,9,1,0,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12421,23,9,1,0,0,0,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12422,25,10,1,1,0,0,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12423,40,10,1,1,0,0,35,1,0,0,0,0,1,0,0,0,1,0,0,0,0
12424,28,13,1,0,0,0,60,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12425,27,8,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12426,19,10,1,1,0,0,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12427,24,9,0,1,0,0,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12428,38,13,1,1,0,0,40,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12429,24,14,0,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12430,18,7,0,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12431,58,9,1,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12432,35,14,1,1,0,0,44,1,0,0,0,0,1,0,0,0,0,0,1,0,0
12433,43,5,1,0,0,0,20,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12434,45,9,0,1,3137,0,35,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12435,24,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12436,63,5,0,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12437,40,5,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12438,21,13,1,1,0,0,20,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12439,20,10,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12440,42,9,1,0,7298,0,40,1,0,0,1,0,0,0,0,0,0,0,0,0,1
12441,49,10,1,1,0,0,20,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12442,47,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12443,48,9,1,1,0,0,36,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12444,61,4,1,1,0,1651,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12445,23,12,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12446,35,13,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12447,46,10,1,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12448,18,8,1,1,0,0,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12449,28,13,1,1,0,0,50,1,0,0,0,0,1,0,0,0,1,0,0,0,0
12450,62,13,1,1,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12451,20,9,1,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12452,28,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12453,57,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12454,56,4,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12455,33,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12456,19,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12457,29,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12458,30,10,1,1,0,0,55,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12459,53,13,1,0,0,0,57,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12460,25,2,1,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12461,44,9,1,1,0,0,38,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12462,22,10,1,1,0,0,28,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12463,40,9,1,1,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12464,25,11,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12465,30,4,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12466,51,11,1,0,0,0,38,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12467,17,7,1,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12468,46,13,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12469,50,10,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12470,34,10,1,0,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12471,42,14,1,1,0,0,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12472,41,13,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12473,32,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12474,47,10,1,1,0,0,70,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12475,50,10,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12476,77,4,1,0,0,0,23,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12477,33,9,1,1,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12478,47,9,1,1,0,0,48,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12479,64,7,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12480,34,9,1,1,0,0,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12481,34,9,0,0,0,0,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12482,67,14,1,0,15831,0,72,1,0,0,0,0,1,0,0,0,0,1,0,0,0
12483,37,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12484,34,13,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12485,22,10,1,0,0,0,29,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12486,50,16,1,1,0,0,64,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12487,60,13,1,1,0,0,45,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12488,46,13,1,0,0,0,43,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12489,44,13,1,1,7298,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12490,43,9,1,0,0,0,44,0,0,0,1,0,0,0,0,0,0,1,0,0,0
12491,48,14,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12492,36,9,1,0,2907,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12493,48,10,1,0,0,0,43,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12494,37,10,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12495,51,14,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12496,52,14,1,1,0,0,45,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12497,43,14,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12498,23,9,0,1,0,0,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12499,66,12,1,1,5556,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12500,37,6,1,0,2635,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12501,35,10,1,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12502,42,13,1,1,5178,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12503,49,6,1,0,0,0,38,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12504,51,13,1,0,0,0,40,1,0,0,1,0,0,0,0,0,0,0,0,0,1
12505,71,9,1,1,0,0,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
12506,50,14,1,0,0,1902,40,1,0,0,1,0,0,0,0,0,0,0,0,0,1
12507,63,9,1,0,0,0,40,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12508,41,14,1,0,0,0,35,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12509,24,10,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12510,41,10,1,0,0,0,45,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12511,33,12,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12512,42,10,0,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12513,49,11,1,0,0,0,38,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12514,28,8,1,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,0
12515,31,3,1,1,0,0,56,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12516,28,13,0,1,0,0,35,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12517,37,7,1,1,0,0,25,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12518,19,10,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12519,51,13,1,1,0,0,26,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12520,25,11,1,1,0,0,41,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12521,49,9,1,1,0,0,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12522,47,9,1,0,0,0,45,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12523,48,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12524,41,9,1,0,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12525,32,9,1,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12526,26,9,1,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12527,46,9,0,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12528,17,6,1,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12529,34,7,1,1,0,0,43,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12530,44,9,1,0,0,0,30,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12531,23,12,1,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12532,30,13,1,1,4865,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12533,34,13,1,1,0,0,45,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12534,34,15,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12535,39,11,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12536,28,11,1,1,2407,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12537,53,14,1,1,7688,0,70,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12538,34,7,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12539,21,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12540,53,4,1,1,0,0,45,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12541,54,14,1,1,0,0,50,1,1,0,0,0,0,0,0,0,1,0,0,0,0
12542,32,10,1,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12543,39,13,1,1,0,0,35,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12544,39,10,1,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12545,29,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12546,29,9,1,0,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12547,43,9,1,1,0,0,42,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12548,20,10,1,1,0,0,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12549,39,14,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12550,45,10,1,0,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12551,36,10,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12552,71,11,1,0,0,0,40,0,0,0,0,0,0,0,1,0,1,0,0,0,0
12553,62,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12554,43,10,1,0,594,0,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12555,31,9,0,0,0,0,58,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12556,39,9,1,1,0,0,60,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12557,32,13,1,0,0,1902,32,1,0,0,1,0,0,0,0,0,0,0,0,0,1
12558,45,9,0,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12559,19,9,1,1,0,0,50,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12560,43,10,1,1,0,0,48,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12561,32,11,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12562,43,13,1,0,0,0,60,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12563,34,13,1,1,0,0,27,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12564,66,10,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12565,37,11,1,1,0,1887,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12566,46,12,1,0,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12567,23,13,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12568,41,13,1,1,0,0,40,1,0,0,0,0,1,0,0,0,1,0,0,0,0
12569,63,9,0,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12570,55,9,1,1,3103,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12571,35,15,1,1,0,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12572,28,5,1,1,0,0,50,1,0,0,0,0,1,0,0,0,1,0,0,0,0
12573,37,13,1,1,0,0,55,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12574,63,9,1,1,0,0,20,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12575,43,13,1,1,0,0,42,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12576,30,11,1,1,0,0,60,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12577,36,14,1,0,0,0,60,1,0,0,1,0,0,0,0,0,0,0,0,0,1
12578,54,13,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12579,36,13,1,1,0,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12580,78,13,1,1,0,2392,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12581,77,13,1,1,0,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12582,39,9,1,1,0,0,72,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12583,34,11,1,1,7298,0,45,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12584,22,13,1,0,0,0,35,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12585,54,13,1,0,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12586,21,10,1,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12587,36,6,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12588,62,9,1,0,0,0,30,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12589,40,10,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12590,47,10,0,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12591,38,13,1,1,0,0,70,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12592,28,3,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12593,46,13,1,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12594,22,10,1,1,0,0,35,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12595,37,9,1,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12596,69,6,1,0,0,0,28,0,0,0,0,0,0,1,0,0,1,0,0,0,0
12597,43,13,1,1,0,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12598,20,9,0,0,0,0,35,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12599,22,13,1,1,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12600,48,5,1,1,0,0,44,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12601,40,14,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12602,68,10,1,1,0,0,20,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12603,39,10,1,0,0,1721,55,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12604,57,9,0,1,0,1887,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12605,23,6,1,1,0,0,60,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12606,25,13,1,0,0,0,38,1,0,0,1,0,0,0,0,0,0,0,0,0,1
12607,22,9,0,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12608,23,8,1,1,0,0,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12609,41,13,1,1,0,0,45,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12610,25,10,1,0,0,0,25,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12611,58,10,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12612,28,14,1,1,0,0,48,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12613,19,7,1,0,0,0,25,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12614,44,10,1,0,0,0,40,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12615,68,1,1,1,0,0,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12616,33,9,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12617,24,9,1,0,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12618,44,9,1,1,0,0,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12619,38,13,1,1,7688,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12620,31,9,1,0,0,0,40,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12621,29,9,1,0,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12622,65,5,1,0,0,0,40,0,0,0,0,0,0,0,1,0,1,0,0,0,0
12623,55,9,1,0,0,0,40,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12624,49,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12625,27,9,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12626,41,9,1,1,0,0,30,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12627,33,10,1,1,0,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12628,22,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12629,41,9,1,1,0,1902,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12630,66,9,0,1,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12631,38,10,1,1,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12632,43,9,1,1,0,0,42,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12633,40,10,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12634,32,10,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12635,30,9,1,0,0,0,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12636,35,13,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12637,41,14,1,1,15024,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12638,36,13,1,1,0,0,55,1,0,0,1,0,0,0,0,1,0,0,0,0,0
12639,33,13,1,1,0,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12640,53,9,1,1,0,0,60,1,0,0,1,0,0,0,0,1,0,0,0,0,0
